Ticket_ID,Ticket_Type,Queue,Priority,Assigned_Team,Category,Status,Created_Date,Resolved_Date,Region
IT13751,Incident,Technical Support,high,2 - Regular,Bug,Open,23-06-2024,29-06-2024,APAC
IT13752,Problem,Technical Support,high,1 - Junior,Crash,Resolved,26-06-2024,29-06-2024,APAC
IT13753,Request,Customer Service,medium,2 - Regular,Feedback,Open,29-06-2024,17-06-2024,EU
IT13754,Change,IT Support,medium,1 - Junior,Product,Open,29-06-2024,20-06-2024,EU
IT13755,Change,Product Support,high,2 - Regular,Customer,In Progress,15-06-2024,15-06-2024,MEA
IT13756,Request,Product Support,medium,2 - Regular,Customer,Resolved,15-06-2024,17-06-2024,NA
IT13757,Incident,Product Support,medium,2 - Regular,Bug,In Progress,16-06-2024,20-06-2024,EU
IT13758,Problem,Customer Service,medium,3 - Senior,Product,Open,17-06-2024,29-06-2024,MEA
IT13759,Incident,Technical Support,high,4 - Management,Bug,Resolved,20-06-2024,15-06-2024,EU
IT13760,Change,Product Support,medium,1 - Junior,IT,In Progress,23-06-2024,16-06-2024,EU
IT13761,Incident,Service Outages and Maintenance,high,3 - Senior,Disruption,Open,26-06-2024,17-06-2024,MEA
IT13762,Request,Billing and Payments,low,1 - Junior,Guidance,Open,29-06-2024,15-06-2024,APAC
IT13763,Incident,IT Support,high,2 - Regular,Disruption,Open,29-06-2024,15-06-2024,MEA
IT13764,Problem,IT Support,high,3 - Senior,Customer,In Progress,15-06-2024,20-06-2024,APAC
IT13765,Request,IT Support,medium,3 - Senior,IT,Resolved,15-06-2024,23-06-2024,LATAM
IT13766,Problem,Returns and Exchanges,medium,3 - Senior,ProjectManagement,In Progress,16-06-2024,26-06-2024,LATAM
IT13767,Request,IT Support,high,2 - Regular,Technical,Open,17-06-2024,16-06-2024,APAC
IT13768,Incident,General Inquiry,low,4 - Management,Security,Resolved,20-06-2024,17-06-2024,LATAM
IT13769,Change,Customer Service,medium,1 - Junior,Feedback,Open,29-06-2024,23-06-2024,APAC
IT13770,Problem,Product Support,low,4 - Management,Documentation,Open,15-06-2024,29-06-2024,NA
IT13771,Incident,Product Support,high,1 - Junior,Performance,In Progress,15-06-2024,15-06-2024,LATAM
IT13772,Request,Technical Support,low,3 - Senior,Product,Resolved,16-06-2024,15-06-2024,MEA
IT13773,Request,Product Support,low,1 - Junior,Product,In Progress,17-06-2024,26-06-2024,NA
IT13774,Request,Sales and Pre-Sales,low,1 - Junior,Backup,Open,20-06-2024,29-06-2024,APAC
IT13775,Request,Sales and Pre-Sales,medium,1 - Junior,Product,Resolved,29-06-2024,29-06-2024,EU
IT13776,Incident,Returns and Exchanges,low,1 - Junior,Resolution,In Progress,15-06-2024,16-06-2024,EU
IT13777,Incident,Technical Support,high,4 - Management,Support,Open,15-06-2024,17-06-2024,NA
IT13778,Problem,IT Support,high,4 - Management,Crash,Open,16-06-2024,15-06-2024,EU
IT13779,Incident,Service Outages and Maintenance,low,2 - Regular,Outage,Resolved,17-06-2024,17-06-2024,NA
IT13780,Request,Product Support,high,3 - Senior,IT,Open,20-06-2024,20-06-2024,MEA
IT13781,Problem,Product Support,high,1 - Junior,Performance,Open,29-06-2024,29-06-2024,MEA
IT13782,Incident,Technical Support,high,1 - Junior,Software,In Progress,15-06-2024,15-06-2024,MEA
IT13783,Incident,Technical Support,high,2 - Regular,Disruption,Resolved,15-06-2024,16-06-2024,MEA
IT13784,Request,Product Support,medium,4 - Management,Guidance,In Progress,15-06-2024,20-06-2024,EU
IT13785,Request,Technical Support,medium,2 - Regular,Documentation,Open,15-06-2024,23-06-2024,NA
IT13786,Problem,Customer Service,medium,2 - Regular,Performance,Resolved,16-06-2024,15-06-2024,NA
IT13787,Change,IT Support,medium,1 - Junior,Customer,In Progress,17-06-2024,23-06-2024,MEA
IT13788,Problem,Customer Service,medium,2 - Regular,Performance,Open,20-06-2024,26-06-2024,APAC
IT13789,Incident,Service Outages and Maintenance,medium,1 - Junior,Performance,Open,23-06-2024,29-06-2024,NA
IT13790,Incident,IT Support,high,4 - Management,Outage,Open,26-06-2024,15-06-2024,LATAM
IT13791,Request,Product Support,medium,2 - Regular,Product,In Progress,29-06-2024,16-06-2024,LATAM
IT13792,Incident,IT Support,medium,2 - Regular,Customer,Resolved,15-06-2024,23-06-2024,MEA
IT13793,Problem,General Inquiry,low,1 - Junior,Performance,Open,15-06-2024,26-06-2024,LATAM
IT13794,Problem,Technical Support,low,4 - Management,Breach,Resolved,16-06-2024,02-07-2024,LATAM
IT13795,Incident,Technical Support,medium,2 - Regular,Network,Open,17-06-2024,08-07-2024,APAC
IT13796,Incident,Customer Service,medium,4 - Management,Virus,Open,20-06-2024,17-07-2024,LATAM
IT13797,Incident,Technical Support,high,4 - Management,Bug,In Progress,23-06-2024,17-06-2024,NA
IT13798,Request,Service Outages and Maintenance,high,4 - Management,Documentation,Resolved,26-06-2024,23-06-2024,APAC
IT13799,Incident,Customer Service,low,2 - Regular,Network,In Progress,29-06-2024,26-06-2024,EU
IT13800,Problem,Sales and Pre-Sales,low,2 - Regular,IT,Open,29-06-2024,05-07-2024,EU
IT13801,Request,Billing and Payments,high,1 - Junior,Product,Resolved,15-06-2024,14-07-2024,MEA
IT13802,Incident,Technical Support,medium,2 - Regular,Performance,In Progress,15-06-2024,17-07-2024,NA
IT13803,Incident,Product Support,high,2 - Regular,Integration,Open,16-06-2024,17-07-2024,APAC
IT13804,Incident,Human Resources,medium,2 - Regular,Bug,Open,17-06-2024,16-06-2024,NA
IT13805,Change,Customer Service,medium,4 - Management,Feedback,Resolved,20-06-2024,17-07-2024,APAC
IT13806,Incident,Human Resources,low,1 - Junior,Login,Open,23-06-2024,16-06-2024,NA
IT13807,Request,Customer Service,medium,4 - Management,Documentation,Open,26-06-2024,08-07-2024,NA
IT13808,Incident,Technical Support,medium,1 - Junior,Performance,In Progress,29-06-2024,11-07-2024,APAC
IT13809,Request,Billing and Payments,medium,3 - Senior,Pricing,Resolved,29-06-2024,14-07-2024,APAC
IT13810,Incident,Customer Service,medium,4 - Management,Security,In Progress,15-06-2024,20-07-2024,EU
IT13811,Request,Technical Support,medium,2 - Regular,Product,Open,15-06-2024,23-07-2024,LATAM
IT13812,Incident,Technical Support,high,2 - Regular,Performance,Resolved,16-06-2024,26-07-2024,NA
IT13813,Problem,Product Support,medium,3 - Senior,Network,In Progress,17-06-2024,29-07-2024,EU
IT13814,Incident,Technical Support,medium,4 - Management,Outage,Open,20-06-2024,07-08-2024,NA
IT13815,Incident,Technical Support,high,1 - Junior,Security,Open,29-06-2024,13-08-2024,LATAM
IT13816,Problem,Technical Support,high,2 - Regular,Bug,Open,15-06-2024,22-08-2024,EU
IT13817,Problem,IT Support,low,2 - Regular,Bug,In Progress,15-06-2024,28-08-2024,NA
IT13818,Request,Billing and Payments,medium,1 - Junior,Payment,Resolved,16-06-2024,17-07-2024,NA
IT13819,Incident,General Inquiry,low,1 - Junior,Customer,In Progress,17-06-2024,16-06-2024,MEA
IT13820,Incident,Returns and Exchanges,low,2 - Regular,Breach,Open,20-06-2024,23-06-2024,LATAM
IT13821,Incident,Product Support,medium,4 - Management,Performance,Resolved,29-06-2024,26-06-2024,LATAM
IT13822,Problem,Product Support,low,1 - Junior,Disruption,Open,15-06-2024,02-07-2024,LATAM
IT13823,Incident,Customer Service,low,4 - Management,IT,Open,15-06-2024,17-07-2024,APAC
IT13824,Request,Customer Service,medium,4 - Management,Strategy,In Progress,16-06-2024,17-07-2024,APAC
IT13825,Request,Returns and Exchanges,high,1 - Junior,Performance,Resolved,17-06-2024,16-06-2024,NA
IT13826,Incident,Customer Service,medium,4 - Management,Customer,In Progress,20-06-2024,17-06-2024,LATAM
IT13827,Change,Customer Service,medium,3 - Senior,Breach,Open,29-06-2024,16-06-2024,LATAM
IT13828,Incident,Billing and Payments,medium,2 - Regular,Account,Resolved,15-06-2024,17-06-2024,MEA
IT13829,Problem,Product Support,low,3 - Senior,Network,In Progress,15-06-2024,08-07-2024,LATAM
IT13830,Incident,Product Support,low,3 - Senior,Marketing,Open,15-06-2024,14-07-2024,NA
IT13831,Incident,Billing and Payments,low,4 - Management,Customer,Open,15-06-2024,20-07-2024,LATAM
IT13832,Request,Customer Service,low,1 - Junior,Marketing,Resolved,16-06-2024,23-07-2024,APAC
IT13833,Incident,Technical Support,high,3 - Senior,Disruption,Open,17-06-2024,29-07-2024,NA
IT13834,Incident,Customer Service,high,1 - Junior,Bug,Open,20-06-2024,07-08-2024,EU
IT13835,Change,Customer Service,high,2 - Regular,Marketing,In Progress,23-06-2024,13-08-2024,LATAM
IT13836,Change,Customer Service,medium,2 - Regular,Feedback,Resolved,26-06-2024,28-08-2024,EU
IT13837,Change,Product Support,high,1 - Junior,Upgrade,In Progress,29-06-2024,03-09-2024,LATAM
IT13838,Request,Customer Service,high,4 - Management,Strategy,Open,15-06-2024,17-07-2024,APAC
IT13839,Problem,Technical Support,medium,1 - Junior,Hardware,Resolved,15-06-2024,17-06-2024,MEA
IT13840,Incident,Product Support,low,1 - Junior,Outage,In Progress,16-06-2024,29-06-2024,APAC
IT13841,Problem,Technical Support,high,1 - Junior,Performance,Open,17-06-2024,05-07-2024,EU
IT13842,Incident,Technical Support,high,2 - Regular,System,Open,20-06-2024,17-07-2024,NA
IT13843,Incident,Technical Support,high,1 - Junior,Security,Open,23-06-2024,17-06-2024,MEA
IT13844,Incident,Customer Service,low,4 - Management,Disruption,In Progress,26-06-2024,16-06-2024,MEA
IT13845,Problem,Billing and Payments,high,2 - Regular,Payment,Resolved,29-06-2024,05-07-2024,EU
IT13846,Problem,Technical Support,low,4 - Management,Performance,Open,29-06-2024,11-07-2024,LATAM
IT13847,Request,Billing and Payments,medium,3 - Senior,Billing,Resolved,15-06-2024,17-07-2024,APAC
IT13848,Incident,Technical Support,high,1 - Junior,Outage,Open,15-06-2024,29-07-2024,APAC
IT13849,Incident,Product Support,medium,4 - Management,Performance,Open,16-06-2024,01-08-2024,LATAM
IT13850,Incident,Product Support,medium,4 - Management,Disruption,In Progress,17-06-2024,04-08-2024,APAC
IT13851,Change,Customer Service,medium,2 - Regular,Feedback,Resolved,20-06-2024,10-08-2024,MEA
IT13852,Request,Customer Service,medium,2 - Regular,Documentation,In Progress,23-06-2024,13-08-2024,NA
IT13853,Problem,Customer Service,medium,4 - Management,Integrationsschwierigkeit,Open,26-06-2024,22-08-2024,APAC
IT13854,Request,Customer Service,medium,4 - Management,Product,Resolved,29-06-2024,31-08-2024,EU
IT13855,Request,Product Support,low,4 - Management,Sales,In Progress,29-06-2024,03-09-2024,EU
IT13856,Problem,Product Support,low,2 - Regular,Security,Open,15-06-2024,23-06-2024,NA
IT13857,Problem,Customer Service,medium,3 - Senior,Performance,Open,15-06-2024,02-07-2024,LATAM
IT13858,Request,Customer Service,high,4 - Management,Product,Resolved,16-06-2024,05-07-2024,MEA
IT13859,Request,Service Outages and Maintenance,high,1 - Junior,Notification,Open,17-06-2024,14-07-2024,NA
IT13860,Incident,Service Outages and Maintenance,high,2 - Regular,Disruption,Open,20-06-2024,17-07-2024,MEA
IT13861,Incident,Service Outages and Maintenance,low,2 - Regular,Bug,In Progress,29-06-2024,17-06-2024,EU
IT13862,Change,Technical Support,low,3 - Senior,Feedback,Resolved,15-06-2024,17-07-2024,MEA
IT13863,Problem,Customer Service,low,1 - Junior,IT,In Progress,15-06-2024,16-06-2024,LATAM
IT13864,Incident,Technical Support,medium,4 - Management,Performance,Open,16-06-2024,16-06-2024,EU
IT13865,Request,Billing and Payments,high,4 - Management,Product,Resolved,17-06-2024,17-06-2024,APAC
IT13866,Request,Billing and Payments,medium,2 - Regular,Feedback,In Progress,20-06-2024,05-07-2024,LATAM
IT13867,Incident,Technical Support,high,3 - Senior,Security,Open,29-06-2024,11-07-2024,LATAM
IT13868,Incident,Technical Support,medium,1 - Junior,Network,Open,15-06-2024,14-07-2024,LATAM
IT13869,Incident,Product Support,medium,2 - Regular,Performance,Open,15-06-2024,17-07-2024,APAC
IT13870,Incident,Product Support,medium,2 - Regular,Software,In Progress,16-06-2024,26-07-2024,EU
IT13871,Incident,Service Outages and Maintenance,high,3 - Senior,Bug,Resolved,17-06-2024,01-08-2024,APAC
IT13872,Problem,Technical Support,high,4 - Management,IT,In Progress,20-06-2024,25-08-2024,NA
IT13873,Change,Product Support,high,3 - Senior,Product,Open,29-06-2024,16-06-2024,NA
IT13874,Request,Customer Service,high,2 - Regular,Product,Resolved,15-06-2024,20-06-2024,MEA
IT13875,Change,Product Support,medium,1 - Junior,Product,Open,15-06-2024,23-06-2024,NA
IT13876,Problem,Technical Support,low,2 - Regular,Bug,Open,15-06-2024,26-06-2024,EU
IT13877,Problem,Technical Support,medium,2 - Regular,Feedback,In Progress,15-06-2024,29-06-2024,LATAM
IT13878,Problem,Returns and Exchanges,medium,3 - Senior,Bug,Resolved,16-06-2024,05-07-2024,EU
IT13879,Request,Product Support,high,3 - Senior,Integration,In Progress,17-06-2024,11-07-2024,NA
IT13880,Problem,Technical Support,high,2 - Regular,Bug,Open,20-06-2024,17-07-2024,NA
IT13881,Incident,Returns and Exchanges,medium,1 - Junior,Breach,Resolved,23-06-2024,16-06-2024,LATAM
IT13882,Problem,Product Support,medium,1 - Junior,Performance,In Progress,26-06-2024,16-06-2024,LATAM
IT13883,Problem,Returns and Exchanges,medium,2 - Regular,Network,Open,29-06-2024,17-06-2024,LATAM
IT13884,Request,Customer Service,low,4 - Management,Compliance,Open,15-06-2024,17-07-2024,LATAM
IT13885,Request,Product Support,high,1 - Junior,Product,Resolved,15-06-2024,16-06-2024,LATAM
IT13886,Problem,IT Support,medium,2 - Regular,Performance,Open,16-06-2024,05-07-2024,MEA
IT13887,Problem,Product Support,medium,2 - Regular,Bug,Open,17-06-2024,23-07-2024,LATAM
IT13888,Request,Service Outages and Maintenance,high,3 - Senior,Feedback,In Progress,20-06-2024,10-08-2024,MEA
IT13889,Incident,Technical Support,high,3 - Senior,Bug,Resolved,23-06-2024,13-08-2024,NA
IT13890,Incident,IT Support,high,1 - Junior,Bug,In Progress,26-06-2024,25-08-2024,LATAM
IT13891,Incident,IT Support,medium,2 - Regular,Network,Open,29-06-2024,28-08-2024,NA
IT13892,Incident,Customer Service,medium,2 - Regular,Customer,Resolved,29-06-2024,31-08-2024,EU
IT13893,Incident,Product Support,high,4 - Management,Breach,In Progress,15-06-2024,17-07-2024,LATAM
IT13894,Change,IT Support,medium,4 - Management,IT,Open,15-06-2024,16-06-2024,EU
IT13895,Request,Customer Service,low,3 - Senior,Feature,Open,16-06-2024,17-06-2024,MEA
IT13896,Incident,Technical Support,high,4 - Management,Bug,Open,17-06-2024,20-06-2024,MEA
IT13897,Incident,Product Support,medium,2 - Regular,Performance,In Progress,20-06-2024,02-07-2024,APAC
IT13898,Incident,General Inquiry,high,2 - Regular,Performance,Resolved,23-06-2024,05-07-2024,NA
IT13899,Incident,Technical Support,high,2 - Regular,Performance,Open,26-06-2024,08-07-2024,NA
IT13900,Problem,General Inquiry,low,2 - Regular,IT,Resolved,29-06-2024,14-07-2024,NA
IT13901,Request,Technical Support,medium,2 - Regular,Feedback,Open,29-06-2024,17-07-2024,LATAM
IT13902,Change,Returns and Exchanges,medium,3 - Senior,Marketing,Open,15-06-2024,16-06-2024,EU
IT13903,Change,IT Support,high,2 - Regular,IT,In Progress,15-06-2024,16-06-2024,APAC
IT13904,Problem,Technical Support,high,2 - Regular,Breach,Resolved,16-06-2024,16-06-2024,LATAM
IT13905,Incident,Billing and Payments,medium,2 - Regular,Account,In Progress,17-06-2024,14-07-2024,LATAM
IT13906,Request,Customer Service,medium,1 - Junior,Documentation,Open,20-06-2024,17-07-2024,NA
IT13907,Incident,Billing and Payments,high,4 - Management,Payment,Resolved,29-06-2024,23-07-2024,LATAM
IT13908,Incident,Technical Support,medium,2 - Regular,IT,In Progress,15-06-2024,26-07-2024,LATAM
IT13909,Incident,IT Support,medium,2 - Regular,Performance,Open,15-06-2024,29-07-2024,APAC
IT13910,Change,Customer Service,low,3 - Senior,Feedback,Open,16-06-2024,01-08-2024,EU
IT13911,Incident,Product Support,medium,3 - Senior,Outage,Resolved,17-06-2024,16-08-2024,NA
IT13912,Incident,Returns and Exchanges,high,3 - Senior,Outage,Open,20-06-2024,22-08-2024,NA
IT13913,Incident,Technical Support,low,1 - Junior,Bug,Open,29-06-2024,25-08-2024,EU
IT13914,Problem,Technical Support,medium,2 - Regular,Customer,In Progress,15-06-2024,28-08-2024,NA
IT13915,Problem,Product Support,low,2 - Regular,Disruption,Resolved,15-06-2024,17-07-2024,LATAM
IT13916,Request,IT Support,low,3 - Senior,Product,In Progress,16-06-2024,16-06-2024,APAC
IT13917,Problem,Technical Support,high,3 - Senior,Performance,Open,17-06-2024,17-06-2024,EU
IT13918,Incident,Product Support,low,1 - Junior,Bug,Resolved,20-06-2024,20-06-2024,EU
IT13919,Change,Technical Support,high,2 - Regular,Breach,In Progress,29-06-2024,26-06-2024,MEA
IT13920,Problem,IT Support,high,2 - Regular,Performance,Open,15-06-2024,14-07-2024,NA
IT13921,Change,Technical Support,high,2 - Regular,Integration,Open,15-06-2024,17-07-2024,MEA
IT13922,Incident,Service Outages and Maintenance,medium,2 - Regular,Bug,Open,15-06-2024,17-06-2024,NA
IT13923,Request,IT Support,medium,3 - Senior,Documentation,In Progress,15-06-2024,16-06-2024,NA
IT13924,Problem,IT Support,high,3 - Senior,Customer,Resolved,16-06-2024,17-07-2024,LATAM
IT13925,Problem,Returns and Exchanges,high,1 - Junior,Product,In Progress,17-06-2024,16-06-2024,MEA
IT13926,Problem,Product Support,medium,4 - Management,Bug,Open,20-06-2024,08-07-2024,MEA
IT13927,Incident,Product Support,low,4 - Management,Bug,Resolved,23-06-2024,11-07-2024,EU
IT13928,Incident,Product Support,medium,3 - Senior,Network,Open,26-06-2024,14-07-2024,APAC
IT13929,Request,Billing and Payments,low,1 - Junior,Payment,Open,29-06-2024,20-07-2024,APAC
IT13930,Incident,Product Support,medium,2 - Regular,Breach,In Progress,15-06-2024,23-07-2024,NA
IT13931,Request,Sales and Pre-Sales,high,4 - Management,IT,Resolved,15-06-2024,26-07-2024,MEA
IT13932,Incident,Product Support,high,1 - Junior,IT,In Progress,16-06-2024,29-07-2024,NA
IT13933,Incident,Service Outages and Maintenance,high,1 - Junior,Outage,Open,17-06-2024,01-08-2024,MEA
IT13934,Problem,Technical Support,medium,2 - Regular,IT,Resolved,20-06-2024,16-08-2024,LATAM
IT13935,Incident,Returns and Exchanges,medium,4 - Management,Incident,In Progress,23-06-2024,25-08-2024,EU
IT13936,Request,Returns and Exchanges,low,1 - Junior,Medical,Open,26-06-2024,28-08-2024,EU
IT13937,Incident,Technical Support,high,3 - Senior,IT,Open,29-06-2024,31-08-2024,APAC
IT13938,Problem,Customer Service,medium,4 - Management,Performance,Resolved,29-06-2024,03-09-2024,EU
IT13939,Incident,Technical Support,low,1 - Junior,Product,Open,15-06-2024,17-07-2024,MEA
IT13940,Incident,Technical Support,medium,1 - Junior,Network,Open,15-06-2024,16-06-2024,NA
IT13941,Change,General Inquiry,low,3 - Senior,Feature,In Progress,16-06-2024,17-06-2024,NA
IT13942,Problem,IT Support,medium,2 - Regular,Hardware,Resolved,17-06-2024,23-06-2024,MEA
IT13943,Incident,Product Support,low,4 - Management,Performance,In Progress,20-06-2024,29-06-2024,APAC
IT13944,Change,Technical Support,medium,1 - Junior,Product,Open,23-06-2024,02-07-2024,LATAM
IT13945,Request,IT Support,medium,2 - Regular,Patient,Resolved,26-06-2024,08-07-2024,NA
IT13946,Request,Product Support,high,2 - Regular,Inquiry,In Progress,29-06-2024,17-07-2024,EU
IT13947,Request,Customer Service,high,4 - Management,Strategy,Open,29-06-2024,17-06-2024,NA
IT13948,Incident,Technical Support,low,2 - Regular,Security,Open,15-06-2024,17-06-2024,NA
IT13949,Change,Product Support,medium,1 - Junior,Hardware,Open,15-06-2024,16-06-2024,MEA
IT13950,Request,Product Support,low,3 - Senior,Sales,In Progress,16-06-2024,17-06-2024,MEA
IT13951,Incident,Technical Support,high,3 - Senior,Performance,Resolved,17-06-2024,17-07-2024,EU
IT13952,Request,Customer Service,high,2 - Regular,Technical,Open,20-06-2024,05-07-2024,LATAM
IT13953,Request,Product Support,high,2 - Regular,Feature,Resolved,29-06-2024,11-07-2024,EU
IT13954,Incident,Technical Support,high,3 - Senior,Bug,Open,15-06-2024,14-07-2024,MEA
IT13955,Incident,Technical Support,medium,1 - Junior,Hardware,Open,15-06-2024,23-07-2024,MEA
IT13956,Request,Customer Service,medium,2 - Regular,Feedback,In Progress,16-06-2024,26-07-2024,MEA
IT13957,Request,Billing and Payments,high,3 - Senior,Billing,Resolved,17-06-2024,29-07-2024,NA
IT13958,Request,Customer Service,high,4 - Management,Documentation,In Progress,20-06-2024,01-08-2024,EU
IT13959,Incident,Service Outages and Maintenance,high,2 - Regular,Network,Open,29-06-2024,07-08-2024,EU
IT13960,Request,Billing and Payments,low,1 - Junior,Compliance,Resolved,15-06-2024,10-08-2024,APAC
IT13961,Change,Customer Service,low,3 - Senior,Product,In Progress,15-06-2024,25-08-2024,EU
IT13962,Request,Technical Support,high,1 - Junior,Documentation,Open,16-06-2024,31-08-2024,LATAM
IT13963,Incident,Product Support,medium,2 - Regular,Disruption,Open,17-06-2024,17-07-2024,EU
IT13964,Incident,Technical Support,medium,2 - Regular,IT,Resolved,20-06-2024,20-06-2024,MEA
IT13965,Request,General Inquiry,low,2 - Regular,Feedback,Open,29-06-2024,26-06-2024,EU
IT13966,Request,Customer Service,high,2 - Regular,Product,Open,15-06-2024,02-07-2024,MEA
IT13967,Incident,Sales and Pre-Sales,low,2 - Regular,Performance,In Progress,15-06-2024,08-07-2024,APAC
IT13968,Incident,Technical Support,high,1 - Junior,Performance,Resolved,15-06-2024,11-07-2024,APAC
IT13969,Incident,IT Support,medium,2 - Regular,Integration,In Progress,15-06-2024,17-07-2024,APAC
IT13970,Incident,Customer Service,medium,4 - Management,Performance,Open,16-06-2024,16-06-2024,EU
IT13971,Incident,IT Support,medium,1 - Junior,Performance,Resolved,17-06-2024,17-06-2024,LATAM
IT13972,Incident,Product Support,low,3 - Senior,Customer,In Progress,20-06-2024,17-07-2024,NA
IT13973,Incident,Technical Support,medium,4 - Management,Performance,Open,23-06-2024,17-07-2024,APAC
IT13974,Request,Returns and Exchanges,low,3 - Senior,Sales,Open,26-06-2024,05-07-2024,NA
IT13975,Problem,Technical Support,high,2 - Regular,Virus,Open,29-06-2024,11-07-2024,LATAM
IT13976,Request,Customer Service,high,1 - Junior,Compliance,In Progress,15-06-2024,14-07-2024,MEA
IT13977,Problem,Billing and Payments,medium,2 - Regular,Alert,Resolved,15-06-2024,17-07-2024,EU
IT13978,Incident,IT Support,high,4 - Management,Crash,In Progress,16-06-2024,23-07-2024,LATAM
IT13979,Request,Product Support,medium,2 - Regular,Product,Open,17-06-2024,26-07-2024,LATAM
IT13980,Incident,Technical Support,high,4 - Management,Performance,Resolved,20-06-2024,29-07-2024,LATAM
IT13981,Change,Technical Support,high,2 - Regular,Data Protection,Open,23-06-2024,01-08-2024,EU
IT13982,Problem,Technical Support,high,3 - Senior,Performance,Open,26-06-2024,04-08-2024,NA
IT13983,Request,Customer Service,low,1 - Junior,SocialMedia,In Progress,29-06-2024,10-08-2024,EU
IT13984,Incident,Technical Support,high,2 - Regular,Customer,Resolved,29-06-2024,22-08-2024,LATAM
IT13985,Change,IT Support,high,4 - Management,Performance,In Progress,15-06-2024,25-08-2024,LATAM
IT13986,Problem,Technical Support,high,2 - Regular,Bug,Open,15-06-2024,31-08-2024,EU
IT13987,Request,Technical Support,high,1 - Junior,Documentation,Resolved,16-06-2024,03-09-2024,NA
IT13988,Incident,IT Support,high,1 - Junior,Performance,In Progress,17-06-2024,17-07-2024,MEA
IT13989,Incident,Technical Support,high,3 - Senior,Performance,Open,20-06-2024,16-06-2024,NA
IT13990,Problem,IT Support,high,1 - Junior,IT,Open,23-06-2024,20-06-2024,LATAM
IT13991,Problem,Technical Support,high,4 - Management,Breach,Resolved,26-06-2024,29-06-2024,NA
IT13992,Incident,Technical Support,low,2 - Regular,Bug,Open,29-06-2024,02-07-2024,MEA
IT13993,Request,Customer Service,medium,2 - Regular,Guidance,Open,29-06-2024,11-07-2024,EU
IT13994,Request,Customer Service,high,3 - Senior,Integration,In Progress,15-06-2024,16-06-2024,APAC
IT13995,Incident,Billing and Payments,medium,2 - Regular,Technical,Resolved,15-06-2024,17-07-2024,MEA
IT13996,Incident,Customer Service,medium,1 - Junior,Security,In Progress,16-06-2024,16-06-2024,EU
IT13997,Incident,Technical Support,medium,1 - Junior,Crash,Open,17-06-2024,16-06-2024,APAC
IT13998,Problem,Technical Support,low,1 - Junior,Performance,Resolved,20-06-2024,17-07-2024,EU
IT13999,Request,Product Support,medium,1 - Junior,Documentation,In Progress,29-06-2024,16-06-2024,LATAM
IT14000,Request,Sales and Pre-Sales,medium,3 - Senior,Documentation,Open,15-06-2024,05-07-2024,LATAM
IT14001,Incident,Customer Service,high,1 - Junior,Hardware,Open,15-06-2024,11-07-2024,MEA
IT14002,Request,Billing and Payments,low,2 - Regular,Sales,Open,16-06-2024,17-07-2024,APAC
IT14003,Request,Customer Service,high,3 - Senior,IT,In Progress,17-06-2024,23-07-2024,NA
IT14004,Problem,Customer Service,medium,1 - Junior,Investment,Resolved,20-06-2024,29-07-2024,LATAM
IT14005,Problem,Technical Support,high,1 - Junior,Disruption,Open,29-06-2024,01-08-2024,MEA
IT14006,Incident,Technical Support,medium,3 - Senior,Performance,Resolved,15-06-2024,04-08-2024,MEA
IT14007,Request,Product Support,medium,2 - Regular,Strategy,Open,15-06-2024,10-08-2024,EU
IT14008,Problem,Technical Support,low,1 - Junior,Bug,Open,16-06-2024,16-08-2024,MEA
IT14009,Problem,Technical Support,medium,2 - Regular,Virus,In Progress,17-06-2024,19-08-2024,MEA
IT14010,Change,Product Support,medium,2 - Regular,Performance,Resolved,20-06-2024,31-08-2024,MEA
IT14011,Incident,Technical Support,high,2 - Regular,Alert,In Progress,29-06-2024,03-09-2024,APAC
IT14012,Incident,Product Support,high,1 - Junior,IT,Open,15-06-2024,17-07-2024,NA
IT14013,Change,Customer Service,medium,2 - Regular,Feature,Resolved,15-06-2024,17-06-2024,MEA
IT14014,Incident,IT Support,high,2 - Regular,Bug,In Progress,15-06-2024,20-06-2024,EU
IT14015,Problem,Customer Service,low,4 - Management,Product,Open,15-06-2024,23-06-2024,MEA
IT14016,Request,IT Support,medium,2 - Regular,Sales,Open,16-06-2024,26-06-2024,NA
IT14017,Incident,Product Support,high,2 - Regular,IT,Resolved,17-06-2024,29-06-2024,NA
IT14018,Request,Technical Support,high,2 - Regular,Guidance,Open,20-06-2024,17-07-2024,EU
IT14019,Request,Returns and Exchanges,low,4 - Management,Product,Open,23-06-2024,17-06-2024,APAC
IT14020,Problem,IT Support,high,1 - Junior,Performance,In Progress,26-06-2024,17-07-2024,EU
IT14021,Problem,Human Resources,low,3 - Senior,IT,Resolved,29-06-2024,17-07-2024,LATAM
IT14022,Incident,Technical Support,high,4 - Management,Bug,In Progress,15-06-2024,17-07-2024,EU
IT14023,Incident,IT Support,high,2 - Regular,Outage,Open,15-06-2024,11-07-2024,APAC
IT14024,Change,Technical Support,high,3 - Senior,Sales,Resolved,16-06-2024,17-07-2024,NA
IT14025,Change,Returns and Exchanges,low,1 - Junior,Performance,In Progress,17-06-2024,01-08-2024,MEA
IT14026,Incident,Customer Service,high,1 - Junior,Customer,Open,20-06-2024,10-08-2024,LATAM
IT14027,Problem,Customer Service,low,2 - Regular,Performance,Open,23-06-2024,13-08-2024,LATAM
